8.5265128291212e-14,8.88178419700125e-14,0,2.8421709430404e-14,-3.5527136788005e-15,0,2.8421709430404e-14,-3.5527136788005e-14,-128.758978955175,-537.642973269485,24.3154505160074,-1.16143466798314,-245.499823527244,-1.84741111297626e-13,2.8421709430404e-14,6.3948846218409e-14,41.308013919205,-12.556091030934,554.704447691617,26.3569481589089,-21.0841719486819,7.105427357601e-14,-8.5265128291212e-14,-2.8421709430404e-14,-3.5527136788005e-14,135.697034320556,122.205476982578,6.40390180548528,42.2527435953012,-6.75015598972095e-14,-7.105427357601e-14,-4.9737991503207e-14,2.77555756156289e-17,5.55111512312578e-17,-8.32667268468867e-17,2.77555756156289e-17,0,5.55111512312578e-17,-2.77555756156289e-17,4.16333634234434e-17,-1.2490009027033e-16,-0.0233475911767665,0.956267239266312,0.289527795190549,-0.0427806142152908,-0.0427806142152907,-0.486416761677784,0.831429039966325,-2.77555756156289e-17,0.999727407839878,0.0223326242564124,-0.213921070067732,0.970839309486766,0.970839309486766,0.185988243719132,-0.201798439051061,0.999999999999999,8.32667268468867e-17,-0.291640568165349,0.932958429724055,0.235883136749157,0.235883136749157,-0.853702001378215,-0.517690198378555
5.6843418860808e-14,1.06581410364015e-14,-2.8421709430404e-14,8.5265128291212e-14,-2.48689957516035e-14,0,-2.8421709430404e-14,-7.105427357601e-15,-128.5775784151,-537.66117288165,24.2538581756865,-1.1468105424336,-245.50361011741,2.8421709430404e-14,-2.8421709430404e-14,-7.105427357601e-15,41.2196421554551,-12.5897534402539,554.742281282618,26.4033206322897,-20.9215515556803,2.8421709430404e-14,8.5265128291212e-14,2.8421709430404e-14,-4.9737991503207e-14,135.781734849285,122.023249993095,6.4013819768234,42.3115362498414,7.8159700933611e-14,1.4210854715202e-14,-3.19744231092045e-14,1.38777878078145e-17,-1.11022302462516e-16,0,-1.38777878078145e-17,0,5.55111512312578e-17,0,-2.77555756156289e-17,-1.80411241501588e-16,-0.0234093589456721,0.956202226204725,0.289756873352755,-0.0421738908946531,-0.042173890894653,-0.48761355542209,0.830434405945054,-2.77555756156289e-17,0.99972596340885,0.0223902168765852,-0.213606939855529,0.970980578221507,0.970980578221507,0.185649826601215,-0.202961250792165,1,2.77555756156289e-17,-0.291849243256426,0.932959286137606,0.235410449308084,0.235410449308084,-0.853092704488537,-0.518830828015805
8.5265128291212e-14,-2.48689957516035e-14,-2.8421709430404e-14,5.6843418860808e-14,3.90798504668055e-14,2.8421709430404e-14,-2.8421709430404e-14,-9.9475983006414e-14,-128.597922124548,-537.572733308619,24.3783531934036,-1.12207620553815,-245.462190441765,1.56319401867222e-13,0,7.105427357601e-14,40.864952813063,-12.5195290859728,554.752623100982,26.2293510056911,-20.8274339936623,2.8421709430404e-14,-2.8421709430404e-14,-1.4210854715202e-14,-6.3948846218409e-14,136.152020191796,122.0423658565,6.35868264415831,42.5973127881356,-3.5527136788005e-15,1.4210854715202e-14,-2.8421709430404e-14,2.77555756156289e-17,5.55111512312578e-17,0,-2.77555756156289e-17,1.11022302462516e-16,1.11022302462516e-16,1.38777878078145e-16,-1.38777878078145e-17,-2.35922392732846e-16,-0.023282682577814,0.956098561896421,0.290065794692529,-0.0415392721986228,-0.0415392721986229,-0.487939271862328,0.829705036438876,0,0.999728921604242,0.0222665753172552,-0.213734595669318,0.971010832990849,0.971010832990849,0.185880935391947,-0.204709527378748,1,2.77555756156289e-16,-0.292198116974145,0.93283404599289,0.235398494216991,0.235398494216991,-0.852856110274339,-0.519310660306847
5.6843418860808e-14,1.06581410364015e-14,-2.8421709430404e-14,5.6843418860808e-14,1.24344978758018e-14,2.8421709430404e-14,0,2.1316282072803e-14,-128.477776503864,-537.589640833378,24.1616718474872,-1.10868323751077,-245.435742473918,-4.2632564145606e-14,-5.6843418860808e-14,2.8421709430404e-14,40.7451672628333,-12.6703163560511,554.807871342424,26.0553362068936,-20.7949090926108,1.4210854715202e-14,-5.6843418860808e-14,-2.1316282072803e-14,-3.5527136788005e-14,136.238924666015,121.925354449046,6.30670336880667,42.7652671230591,6.75015598972095e-14,-1.4210854715202e-14,1.95399252334028e-14,2.77555756156289e-17,-5.55111512312578e-17,0,5.55111512312578e-17,5.55111512312578e-17,0,5.55111512312578e-17,0,-2.08166817117217e-16,-0.023562207616262,0.95614632546395,0.289960656734067,-0.0413215069319414,-0.0413215069319414,-0.487740401861808,0.829343510602861,-5.55111512312578e-17,0.999722372647651,0.0225351746129701,-0.213476862422296,0.971103124193066,0.971103124193066,0.185716438431826,-0.206515371549668,1,0,-0.292021181092995,0.932925745575005,0.235055855590408,0.235055855590408,-0.853005688660913,-0.51917313367953
-5.6843418860808e-14,1.06581410364015e-14,-2.8421709430404e-14,-2.8421709430404e-14,3.90798504668055e-14,7.105427357601e-14,0,3.5527136788005e-14,-129.832104360479,-537.35895903701,24.3250668099102,-1.04941917426098,-245.383572157797,7.105427357601e-14,-2.8421709430404e-14,-3.5527136788005e-14,40.8808672627781,-12.7148957328215,554.582528678401,25.3387020296587,-20.6963771919826,-2.8421709430404e-14,-8.5265128291212e-14,1.13686837721616e-13,-8.5265128291212e-14,136.059366768192,123.269260323626,6.19119969395637,43.1110483079024,-5.6843418860808e-14,4.2632564145606e-14,8.34887714518118e-14,4.16333634234434e-17,5.55111512312578e-17,-2.77555756156289e-17,4.16333634234434e-17,5.55111512312578e-17,5.55111512312578e-17,0,-1.38777878078145e-17,-1.66533453693773e-16,-0.0236552077367317,0.956578301750643,0.288484792515691,-0.0401996047420322,-0.0401996047420321,-0.487264813189938,0.828590776802172,0,0.999720176422848,0.0226343920809204,-0.215972565216391,0.970637692975014,0.970637692975014,0.188175743426027,-0.208668649527193,1,2.22044604925031e-16,-0.290595314681745,0.932808863358957,0.237163363011079,0.237163363011078,-0.852738466009969,-0.519513925995126
5.6843418860808e-14,7.105427357601e-14,-8.5265128291212e-14,-2.8421709430404e-14,2.66453525910038e-15,2.8421709430404e-14,-5.6843418860808e-14,-3.5527136788005e-14,-129.857632537109,-537.267878160163,24.2596137696783,-1.02830748304015,-245.311052937893,1.70530256582424e-13,5.6843418860808e-14,-2.8421709430404e-14,40.446775909343,-12.7963375816201,554.618916077099,24.9851015947834,-20.7267969988879,7.105427357601e-14,1.4210854715202e-13,4.2632564145606e-14,-3.5527136788005e-14,136.472693733152,123.293042798743,6.10485583482475,43.5073234371984,-1.4210854715202e-14,-2.1316282072803e-14,8.88178419700125e-15,2.77555756156289e-17,-5.55111512312578e-17,-1.11022302462516e-16,6.93889390390723e-17,1.11022302462516e-16,5.55111512312578e-17,-4.16333634234434e-17,-4.16333634234434e-17,-1.80411241501588e-16,-0.0238106727713919,0.956543835431719,0.288613162119321,-0.0399487491140688,-0.0399487491140688,-0.486616644593102,0.828211342189502,0,0.99971648574092,0.0227824113954438,-0.216030963720855,0.970646982212625,0.970646982212625,0.188408264067463,-0.211209752461233,1,1.38777878078145e-16,-0.290697183730057,0.932755630036789,0.237167732555987,0.237167732555987,-0.853057188725375,-0.519091912029007
2.8421709430404e-14,-7.105427357601e-15,0,2.8421709430404e-14,4.70734562441066e-14,9.9475983006414e-14,0,1.4210854715202e-14,-129.964785068033,-537.185439377453,24.2328729321178,-1.0144689404512,-245.268531373463,1.27897692436818e-13,-8.5265128291212e-14,7.105427357601e-14,40.1634537466667,-12.8681087922962,554.618974770725,24.7940577425974,-20.7304493269555,-5.6843418860808e-14,0,0,1.4210854715202e-14,136.735691905015,123.390883822292,6.06187363883794,43.7446681163207,-7.105427357601e-15,1.4210854715202e-14,-1.08357767203415e-13,-1.38777878078145e-16,0,2.77555756156289e-17,6.93889390390723e-17,0,1.11022302462516e-16,5.55111512312578e-17,1.11022302462516e-16,-2.35922392732846e-16,-0.0239478165328179,0.956498592044154,0.288768390864493,-0.0397138132056831,-0.039713813205683,-0.487177602293714,0.827310158266622,-8.32667268468867e-17,0.99971320991738,0.0229126239094766,-0.216211307350354,0.970622695814023,0.970622695814023,0.188544169029285,-0.213051286010385,1,2.4980018054066e-16,-0.290835787143081,0.932665795990924,0.237306543128045,0.237306543128045,-0.852706913393111,-0.519775962851476
2.8421709430404e-14,0,-8.5265128291212e-14,5.6843418860808e-14,3.01980662698043e-14,4.2632564145606e-14,5.6843418860808e-14,6.3948846218409e-14,-130.21629197152,-537.074402611733,24.1809985289961,-0.998767803698314,-245.221046097332,-8.5265128291212e-14,5.6843418860808e-14,2.8421709430404e-14,39.8791487848851,-12.9926302003806,554.593963212705,24.5582205063777,-20.7483075863729,2.8421709430404e-14,-1.98951966012828e-13,1.20792265079217e-13,-1.4210854715202e-14,136.983310500047,123.626259065589,6.01392341809574,44.0016622780461,1.4210854715202e-14,7.105427357601e-15,-5.32907051820075e-15,0,-5.55111512312578e-17,2.77555756156289e-17,-2.77555756156289e-17,-5.55111512312578e-17,0,5.55111512312578e-17,2.77555756156289e-17,-2.4980018054066e-16,-0.0241844146328605,0.956477917619741,0.288848158644629,-0.0394714077652976,-0.0394714077652975,-0.487700073080638,0.826329301334122,-5.55111512312578e-17,0.999707514270482,0.0231386262648742,-0.216618759072643,0.970543435629426,0.970543435629426,0.188888290688523,-0.215102257818246,1,1.80411241501588e-16,-0.290885883260736,0.932546542787777,0.237670880685151,0.237670880685151,-0.852332008291316,-0.520491022437616
8.5265128291212e-14,3.90798504668055e-14,-2.8421709430404e-14,8.5265128291212e-14,3.64153152077051e-14,4.2632564145606e-14,2.8421709430404e-14,-4.2632564145606e-14,-130.441788489104,-536.982737951693,24.1624773297845,-0.982547339559886,-245.199996997913,2.8421709430404e-14,-5.6843418860808e-14,-3.5527136788005e-14,39.6875422973996,-13.0917850331621,554.558101626534,24.4695024766742,-20.6708875941405,0,-5.6843418860808e-14,1.4210854715202e-14,-6.3948846218409e-14,137.144986029822,123.832396915181,5.99897917032267,44.1551342234834,-3.90798504668055e-14,4.9737991503207e-14,1.01252339845814e-13,4.16333634234434e-17,1.11022302462516e-16,-5.55111512312578e-17,6.93889390390723e-17,5.55111512312578e-17,1.11022302462516e-16,4.16333634234434e-17,-1.11022302462516e-16,-1.80411241501588e-16,-0.0243730291101338,0.956425305503922,0.289025626093817,-0.0389694309744893,-0.0389694309744893,-0.489288724485815,0.825017017412229,0,0.999702933601776,0.0233179087798913,-0.216984622082465,0.97050040171293,0.97050040171293,0.189078404743986,-0.216140379391498,1,1.94289029309402e-16,-0.291044515704837,0.93240648927429,0.237929304047583,0.237929304047583,-0.851378823409717,-0.522140074478802
2.8421709430404e-14,-3.5527136788005e-14,-2.8421709430404e-14,2.8421709430404e-14,1.95399252334028e-14,0,0,7.105427357601e-15,-130.583078568084,-536.886790241802,24.0293572352173,-0.965763419122908,-245.147946410147,5.6843418860808e-14,8.5265128291212e-14,-1.4210854715202e-14,39.3526304030417,-13.2698417558813,554.560954993776,24.2330611600161,-20.6717364230474,-4.2632564145606e-14,0,-9.9475983006414e-14,-2.8421709430404e-14,137.432842298238,123.957524168534,5.94437013492973,44.4428136389211,4.2632564145606e-14,-2.8421709430404e-14,-6.75015598972095e-14,-1.38777878078145e-17,0,8.32667268468867e-17,-2.77555756156289e-17,5.55111512312578e-17,5.55111512312578e-17,0,1.2490009027033e-16,-1.52655665885959e-16,-0.0247087293224289,0.956385423367298,0.289188898541931,-0.0386766827270733,-0.0386766827270734,-0.489818567158543,0.82417218308485,-8.32667268468867e-17,0.999694692741375,0.0236382854940422,-0.217171164172762,0.970480346877332,0.970480346877332,0.189238928861034,-0.217797072688798,1,1.80411241501588e-16,-0.291149709650303,0.932312429613567,0.238058838395223,0.238058838395223,-0.851038423968202,-0.522785470109244
